source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics
TWT49U,913889,大成糖,2010-05-25,ex_dividend,12.05,11.96,11.95,11.96,,0.0802,0.0802,12.75,11.15,,"913889,20100525",0.9925311203319502,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201005.json.gz,BA421D2E8FF81010CC32B479AA186AF4F8ED40C57C16849AA96ACE757401A2FB,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0802,1.0,0.0,0.009800000000000253,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2833,台壽保,2010-05-27,ex_dividend,33.75,33.25,33.25,33.25,,0.494923,0.494923,35.55,30.95,,"2833,20100527",0.9851851851851852,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201005.json.gz,BA421D2E8FF81010CC32B479AA186AF4F8ED40C57C16849AA96ACE757401A2FB,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.494923,1.0,0.0,0.005076999999999998,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3056,富華新,2010-05-28,ex_right,23.0,22.16,23.0,23.0,0.838232,,0.838232,24.6,20.65,,"3056,20100528",0.9634782608695652,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201005.json.gz,BA421D2E8FF81010CC32B479AA186AF4F8ED40C57C16849AA96ACE757401A2FB,year_or_stock_terms_not_found,0,,,,,,,matched_unique,1,0.3102022,20.0,0.8,0.38775275,0.0017683697618302574,2010-05-10,2010-03-10,2010-06-05,,,2010-06-17,,settlement_dates_missing,blocked,paid_subscription_settlement_timing_missing,,,,,,False,actual_shares
TWT49U,911868,同方友友-DR,2010-05-28,ex_dividend,11.6,11.52,11.5,11.52,,0.0717,0.0717,12.3,10.75,,"911868,20100528",0.993103448275862,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201005.json.gz,BA421D2E8FF81010CC32B479AA186AF4F8ED40C57C16849AA96ACE757401A2FB,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0717,1.0,0.0,0.008300000000000196,twse_twt49u_declared_cash,True,actual_shares
TWT49U,910322,康師傅-DR,2010-06-04,ex_dividend,36.0,35.45,35.45,35.45,,0.5475,0.5475,37.9,33.0,,"910322,20100604",0.9847222222222223,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5475,1.0,0.0,0.0024999999999977263,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1319,東陽,2010-06-07,ex_dividend,47.4,45.95,45.95,45.95,,1.45,1.45,49.15,42.75,,"1319,20100607",0.969409282700422,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.45,1.0,0.0,7.105427357601002e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1523,開億,2010-06-07,ex_dividend,28.95,28.0,28.0,28.0,,0.95,0.95,29.95,26.05,,"1523,20100607",0.9671848013816926,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.95,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,6271,同欣電,2010-06-07,ex_right_dividend,116.0,110.95,113.0,113.0,,,5.041301,120.5,103.5,,"6271,20100607",0.9564655172413793,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,year_or_stock_terms_not_found,0,,,,,,,rate_price_or_allocation_not_found_before_event,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares
TWT49U,8070,長華*,2010-06-09,ex_dividend,163.5,157.5,157.5,157.5,,6.0,6.0,168.5,146.5,,"8070,20100609",0.963302752293578,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,6.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1733,五鼎,2010-06-10,ex_dividend,64.9,61.8,61.8,61.8,,3.1,3.1,66.1,57.5,,"1733,20100610",0.9522342064714945,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.1,1.0,0.0,1.4210854715202004e-14,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2062,橋椿,2010-06-10,ex_dividend,40.2,37.87,37.85,37.87,,2.328353,2.328353,40.5,35.25,,"2062,20100610",0.9420398009950247,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.328353,1.0,0.0,0.0016470000000055052,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8213,志超,2010-06-10,ex_right_dividend,59.9,53.09,53.1,53.09,,,6.809091,56.8,49.4,,"8213,20100610",0.8863105175292154,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,matched_unique,1,reference_equation,99.0,1.5,1.0,1.1,0.0009090909090829769,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.1,0.0,0.000999999999990564,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,3164,景岳,2010-06-15,ex_right_dividend,86.3,77.54,77.5,77.54,,,8.754546,82.9,72.2,,"3164,20100615",0.8984936268829665,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,matched_unique,1,reference_equation,99.0,1.0,1.0,1.1,0.005454545454526283,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.0,1.1,0.0,0.0059999999999860165,mops_t05st09sub_declared_dividend_terms,True,actual_shares
TWT49U,1708,東鹼,2010-06-18,ex_dividend,30.95,29.45,29.45,29.45,,1.5,1.5,31.5,27.4,,"1708,20100618",0.9515347334410339,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,2597,潤弘,2010-06-21,ex_dividend,60.5,56.0,56.0,56.0,,4.5,4.5,59.9,52.1,,"2597,20100621",0.9256198347107438,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,4.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1735,日勝化,2010-06-24,ex_dividend,20.05,18.95,18.95,18.95,,1.1,1.1,20.25,17.65,,"1735,20100624",0.9451371571072319,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.1,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,3010,華立,2010-06-24,ex_dividend,47.85,45.55,45.55,45.55,,2.3,2.3,48.7,42.4,,"3010,20100624",0.9519331243469173,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.3,1.0,0.0,7.105427357601002e-15,twse_twt49u_declared_cash,True,actual_shares
TWT49U,8081,致新,2010-06-24,ex_dividend,156.5,149.18,149.0,149.18,,7.32,7.32,159.5,139.0,,"8081,20100624",0.9532268370607029,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,7.32,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
TWT49U,0080,恒中國,2010-06-25,ex_dividend,492.0,488.74,488.75,488.74,,3.256,3.256,9999.95,0.01,,"0080,20100625",0.9933739837398374,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.256,1.0,0.0,0.004000000000019099,twse_twt49u_declared_cash,True,actual_shares
TWT49U,0081,恒香港,2010-06-25,ex_dividend,861.0,849.6,849.6,849.6,,11.396,11.396,9999.95,0.01,,"0081,20100625",0.9867595818815331,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,11.396,1.0,0.0,0.004000000000019099,twse_twt49u_declared_cash,True,actual_shares
TWT49U,1716,永信,2010-06-25,ex_dividend,34.7,33.2,33.2,33.2,,1.5,1.5,35.5,30.9,,"1716,20100625",0.9567723342939481,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201006.json.gz,59070256D08968D0B1664E3A6B106761939A287257F51EBE34E68CABD7FDD056,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares
